index,time_period,rainfall,mean_temperature,disease_cases,population,location
2784,2011-12,177.014,23.64,256.0,2881970.46220184,Paraiba
2785,2012-01,291.071,22.58,1027.0,2907825.97524653,Paraiba
2786,2012-02,134.316,24.53,1344.0,2907825.97524653,Paraiba
2787,2012-03,100.321,23.57,2336.0,2907825.97524653,Paraiba
2788,2012-04,114.559,22.69,2719.0,2907825.97524653,Paraiba
2789,2012-05,62.837,18.84,2599.0,2907825.97524653,Paraiba
2790,2012-06,149.956,18.67,1656.0,2907825.97524653,Paraiba
2791,2012-07,40.677,17.9,1518.0,2907825.97524653,Paraiba
2792,2012-08,4.432,20.48,1310.0,2907825.97524653,Paraiba
2793,2012-09,74.838,22.53,614.0,2907825.97524653,Paraiba
2794,2012-10,64.59,24.57,348.0,2907825.97524653,Paraiba
2795,2012-11,129.513,23.45,259.0,2907825.97524653,Paraiba
2796,2012-12,245.778,25.44,425.0,2907825.97524653,Paraiba
2797,2013-01,218.768,23.33,1020.0,2933345.89190294,Paraiba
2798,2013-02,195.533,23.89,2620.0,2933345.89190294,Paraiba
2799,2013-03,180.567,23.04,4031.0,2933345.89190294,Paraiba
2800,2013-04,99.514,20.88,4496.0,2933345.89190294,Paraiba
2801,2013-05,82.455,20.15,2995.0,2933345.89190294,Paraiba
2802,2013-06,83.114,19.18,2189.0,2933345.89190294,Paraiba
2803,2013-07,48.472,17.54,1767.0,2933345.89190294,Paraiba
2804,2013-08,9.819,19.15,1229.0,2933345.89190294,Paraiba
2805,2013-09,76.527,21.64,805.0,2933345.89190294,Paraiba
2806,2013-10,127.064,21.91,536.0,2933345.89190294,Paraiba
2807,2013-11,147.75,23.14,325.0,2933345.89190294,Paraiba
2808,2013-12,153.606,24.32,326.0,2933345.89190294,Paraiba
2809,2014-01,96.418,25.79,516.0,2958559.39446571,Paraiba
2810,2014-02,117.523,26.08,611.0,2958559.39446571,Paraiba
2811,2014-03,128.765,23.8,750.0,2958559.39446571,Paraiba
2812,2014-04,66.653,22.55,1456.0,2958559.39446571,Paraiba
2813,2014-05,45.04,20.15,1708.0,2958559.39446571,Paraiba
2814,2014-06,14.853,19.7,1110.0,2958559.39446571,Paraiba
2815,2014-07,63.506,18.52,858.0,2958559.39446571,Paraiba
2816,2014-08,17.89,20.59,513.0,2958559.39446571,Paraiba
2817,2014-09,78.322,23.14,461.0,2958559.39446571,Paraiba
2818,2014-10,43.971,24.38,410.0,2958559.39446571,Paraiba
2819,2014-11,200.285,23.19,369.0,2958559.39446571,Paraiba
2820,2014-12,206.448,23.82,373.0,2958559.39446571,Paraiba
2821,2015-01,129.07,26.06,990.0,2983481.07408215,Paraiba
2822,2015-02,218.506,24.04,2108.0,2983481.07408215,Paraiba
2823,2015-03,226.435,22.88,7962.0,2983481.07408215,Paraiba
2824,2015-04,64.629,22.1,8551.0,2983481.07408215,Paraiba
2825,2015-05,102.036,19.75,8224.0,2983481.07408215,Paraiba
2826,2015-06,32.058,19.1,4174.0,2983481.07408215,Paraiba
2827,2015-07,72.099,19.21,2304.0,2983481.07408215,Paraiba
2828,2015-08,18.457,21.17,1136.0,2983481.07408215,Paraiba
2829,2015-09,164.387,22.89,726.0,2983481.07408215,Paraiba
2830,2015-10,89.471,24.68,509.0,2983481.07408215,Paraiba
2831,2015-11,260.913,23.97,1869.0,2983481.07408215,Paraiba
2832,2015-12,251.27,24.39,4961.0,2983481.07408215,Paraiba
2833,2016-01,302.151,23.8,6484.0,3008154.7041942,Paraiba
2834,2016-02,221.1,24.84,9115.0,3008154.7041942,Paraiba
2835,2016-03,163.296,23.67,11957.0,3008154.7041942,Paraiba
2836,2016-04,29.158,24.28,8215.0,3008154.7041942,Paraiba
2837,2016-05,96.782,19.45,4866.0,3008154.7041942,Paraiba
2838,2016-06,107.765,16.71,2912.0,3008154.7041942,Paraiba
2839,2016-07,7.923,18.71,1364.0,3008154.7041942,Paraiba
2840,2016-08,67.682,20.12,436.0,3008154.7041942,Paraiba
2841,2016-09,40.478,20.95,271.0,3008154.7041942,Paraiba
2842,2016-10,125.79,22.78,377.0,3008154.7041942,Paraiba
2843,2016-11,118.493,23.27,213.0,3008154.7041942,Paraiba
2844,2016-12,157.643,24.5,134.0,3008154.7041942,Paraiba
2857,2001-01,35.544,25.79,,9931467.65136719,Parana
2858,2001-02,32.455,26.74,,9931467.65136719,Parana
2859,2001-03,59.334,26.27,2055.0,9931467.65136719,Parana
2860,2001-04,43.879,25.54,1136.0,9931467.65136719,Parana
2861,2001-05,42.962,25.45,625.0,9931467.65136719,Parana
2862,2001-06,99.77,23.31,234.0,9931467.65136719,Parana
2863,2001-07,84.045,22.74,124.0,9931467.65136719,Parana
2864,2001-08,89.037,22.24,81.0,9931467.65136719,Parana
2865,2001-09,47.972,23.6,142.0,9931467.65136719,Parana
2866,2001-10,55.818,24.93,295.0,9931467.65136719,Parana
2867,2001-11,22.349,25.97,415.0,9931467.65136719,Parana
2868,2001-12,51.232,26.28,184.0,9931467.65136719,Parana
2869,2002-01,171.566,25.1,703.0,10045075.7368164,Parana
2870,2002-02,78.96,25.68,1463.0,10045075.7368164,Parana
2871,2002-03,53.505,25.96,2759.0,10045075.7368164,Parana
2872,2002-04,49.557,25.5,3275.0,10045075.7368164,Parana
2873,2002-05,88.053,24.58,1544.0,10045075.7368164,Parana
2874,2002-06,140.158,23.14,326.0,10045075.7368164,Parana
2875,2002-07,71.7,22.82,107.0,10045075.7368164,Parana
2876,2002-08,63.407,22.53,124.0,10045075.7368164,Parana
2877,2002-09,31.882,24.0,57.0,10045075.7368164,Parana
2878,2002-10,27.527,24.83,88.0,10045075.7368164,Parana
2879,2002-11,23.554,26.13,194.0,10045075.7368164,Parana
2880,2002-12,58.857,26.83,160.0,10045075.7368164,Parana
2881,2003-01,52.962,27.46,717.0,10158656.6157227,Parana
2882,2003-02,47.748,26.36,2291.0,10158656.6157227,Parana
2883,2003-03,76.014,26.59,5726.0,10158656.6157227,Parana
2884,2003-04,32.561,26.75,2569.0,10158656.6157227,Parana
2885,2003-05,92.424,25.16,697.0,10158656.6157227,Parana
2886,2003-06,52.511,23.77,156.0,10158656.6157227,Parana
2887,2003-07,76.553,22.78,98.0,10158656.6157227,Parana
2888,2003-08,57.669,23.24,41.0,10158656.6157227,Parana
2889,2003-09,46.313,24.12,54.0,10158656.6157227,Parana
2890,2003-10,55.416,25.06,75.0,10158656.6157227,Parana
2891,2003-11,60.505,25.77,233.0,10158656.6157227,Parana
2892,2003-12,19.544,26.92,136.0,10158656.6157227,Parana
2893,2004-01,269.017,25.81,160.0,10272210.7646484,Parana
2894,2004-02,88.735,25.64,175.0,10272210.7646484,Parana
2895,2004-03,35.223,26.24,92.0,10272210.7646484,Parana
2896,2004-04,46.959,25.94,107.0,10272210.7646484,Parana
2897,2004-05,77.584,24.78,48.0,10272210.7646484,Parana
2898,2004-06,85.733,23.35,19.0,10272210.7646484,Parana
2899,2004-07,97.484,22.35,17.0,10272210.7646484,Parana
2900,2004-08,67.899,22.54,12.0,10272210.7646484,Parana
2901,2004-09,49.652,23.19,5.0,10272210.7646484,Parana
2902,2004-10,21.298,25.33,14.0,10272210.7646484,Parana
2903,2004-11,24.231,26.32,12.0,10272210.7646484,Parana
2904,2004-12,11.342,27.07,26.0,10272210.7646484,Parana
2905,2005-01,22.341,27.84,130.0,10385738.7260742,Parana
2906,2005-02,56.195,27.4,309.0,10385738.7260742,Parana
2907,2005-03,98.571,27.16,779.0,10385738.7260742,Parana
2908,2005-04,62.045,25.53,895.0,10385738.7260742,Parana
2909,2005-05,117.874,24.46,1202.0,10385738.7260742,Parana
2910,2005-06,98.114,23.59,540.0,10385738.7260742,Parana
2911,2005-07,89.363,22.36,208.0,10385738.7260742,Parana
2912,2005-08,74.468,22.5,155.0,10385738.7260742,Parana
2913,2005-09,35.822,23.99,57.0,10385738.7260742,Parana
2914,2005-10,24.894,25.34,29.0,10385738.7260742,Parana
2915,2005-11,15.511,26.55,33.0,10385738.7260742,Parana
2916,2005-12,73.03,26.08,58.0,10385738.7260742,Parana
2917,2006-01,28.44,26.27,200.0,10499569.1053378,Parana
2918,2006-02,22.794,27.64,257.0,10499569.1053378,Parana
2919,2006-03,66.466,27.2,779.0,10499569.1053378,Parana
2920,2006-04,105.825,25.93,1136.0,10499569.1053378,Parana
2921,2006-05,94.338,24.5,657.0,10499569.1053378,Parana
2922,2006-06,164.701,22.8,288.0,10499569.1053378,Parana
2923,2006-07,103.77,22.19,161.0,10499569.1053378,Parana
2924,2006-08,52.84,22.65,61.0,10499569.1053378,Parana
2925,2006-09,70.87,23.61,52.0,10499569.1053378,Parana
2926,2006-10,84.99,24.94,85.0,10499569.1053378,Parana
2927,2006-11,33.378,25.91,234.0,10499569.1053378,Parana
2928,2006-12,17.537,26.93,466.0,10499569.1053378,Parana
2929,2007-01,22.578,27.28,1836.0,10609102.9457762,Parana
2930,2007-02,175.095,26.29,4398.0,10609102.9457762,Parana
2931,2007-03,77.795,25.26,10826.0,10609102.9457762,Parana
2932,2007-04,73.077,25.48,12055.0,10609102.9457762,Parana
2933,2007-05,111.121,24.21,4539.0,10609102.9457762,Parana
2934,2007-06,71.176,23.12,626.0,10609102.9457762,Parana
2935,2007-07,76.694,22.57,291.0,10609102.9457762,Parana
2936,2007-08,76.863,22.21,182.0,10609102.9457762,Parana
2937,2007-09,59.982,22.68,126.0,10609102.9457762,Parana
2938,2007-10,32.176,24.4,196.0,10609102.9457762,Parana
2939,2007-11,17.951,26.03,263.0,10609102.9457762,Parana
2940,2007-12,24.142,26.43,349.0,10609102.9457762,Parana
2941,2008-01,32.36,26.32,763.0,10715121.4362668,Parana
2942,2008-02,81.681,27.04,982.0,10715121.4362668,Parana
2943,2008-03,142.47,25.69,1687.0,10715121.4362668,Parana
2944,2008-04,81.378,25.35,2040.0,10715121.4362668,Parana
2945,2008-05,120.159,24.24,1051.0,10715121.4362668,Parana
2946,2008-06,65.477,23.06,483.0,10715121.4362668,Parana
2947,2008-07,74.493,22.1,179.0,10715121.4362668,Parana
2948,2008-08,67.527,22.39,110.0,10715121.4362668,Parana
2949,2008-09,36.592,23.96,80.0,10715121.4362668,Parana
2950,2008-10,38.255,24.9,103.0,10715121.4362668,Parana
2951,2008-11,9.765,26.55,270.0,10715121.4362668,Parana
2952,2008-12,27.829,26.93,292.0,10715121.4362668,Parana
2953,2009-01,26.061,27.22,412.0,10818740.56092,Parana
2954,2009-02,69.696,26.49,633.0,10818740.56092,Parana
2955,2009-03,34.777,27.24,1109.0,10818740.56092,Parana
2956,2009-04,79.784,26.84,812.0,10818740.56092,Parana
2957,2009-05,258.509,24.21,570.0,10818740.56092,Parana
2958,2009-06,76.875,23.63,288.0,10818740.56092,Parana
2959,2009-07,83.363,22.91,181.0,10818740.56092,Parana
2960,2009-08,106.579,22.84,129.0,10818740.56092,Parana
2961,2009-09,32.805,24.02,119.0,10818740.56092,Parana
2962,2009-10,60.639,25.73,89.0,10818740.56092,Parana
2963,2009-11,14.722,26.22,257.0,10818740.56092,Parana
2964,2009-12,30.25,27.12,551.0,10818740.56092,Parana
2965,2010-01,62.599,26.49,2312.0,10920685.7094075,Parana
2966,2010-02,67.888,26.88,5261.0,10920685.7094075,Parana
2967,2010-03,53.379,27.53,12863.0,10920685.7094075,Parana
2968,2010-04,229.884,25.68,14497.0,10920685.7094075,Parana
2969,2010-05,74.72,25.03,6654.0,10920685.7094075,Parana
2970,2010-06,157.706,23.43,1206.0,10920685.7094075,Parana
2971,2010-07,101.808,22.63,420.0,10920685.7094075,Parana
2972,2010-08,52.853,22.13,235.0,10920685.7094075,Parana
2973,2010-09,72.546,22.91,238.0,10920685.7094075,Parana
2974,2010-10,58.526,25.33,255.0,10920685.7094075,Parana
2975,2010-11,14.611,26.05,495.0,10920685.7094075,Parana
2976,2010-12,54.246,26.53,1565.0,10920685.7094075,Parana
2977,2011-01,78.154,26.04,3284.0,11021180.0785515,Parana
2978,2011-02,64.365,26.21,7593.0,11021180.0785515,Parana
2979,2011-03,65.603,27.01,11924.0,11021180.0785515,Parana
2980,2011-04,169.135,25.56,7508.0,11021180.0785515,Parana
2981,2011-05,132.485,24.04,3622.0,11021180.0785515,Parana
2982,2011-06,57.493,23.29,1204.0,11021180.0785515,Parana
2983,2011-07,92.183,22.45,563.0,11021180.0785515,Parana
2984,2011-08,46.215,22.65,377.0,11021180.0785515,Parana
2985,2011-09,44.936,22.85,337.0,11021180.0785515,Parana
2986,2011-10,58.565,24.76,277.0,11021180.0785515,Parana
2987,2011-11,66.37,25.0,237.0,11021180.0785515,Parana
2988,2011-12,19.279,26.33,317.0,11021180.0785515,Parana
2989,2012-01,40.075,26.11,973.0,11120056.2707353,Parana
2990,2012-02,50.099,25.95,1568.0,11120056.2707353,Parana
2991,2012-03,25.571,26.24,2234.0,11120056.2707353,Parana
2992,2012-04,21.266,26.01,2115.0,11120056.2707353,Parana
2993,2012-05,53.629,24.87,1602.0,11120056.2707353,Parana
2994,2012-06,63.43,23.78,686.0,11120056.2707353,Parana
2995,2012-07,70.306,22.42,308.0,11120056.2707353,Parana
2996,2012-08,63.347,22.24,180.0,11120056.2707353,Parana
2997,2012-09,49.257,23.55,110.0,11120056.2707353,Parana
2998,2012-10,34.563,24.24,189.0,11120056.2707353,Parana
2999,2012-11,11.073,26.58,342.0,11120056.2707353,Parana
3000,2012-12,14.128,26.66,1140.0,11120056.2707353,Parana
3001,2013-01,19.084,27.34,5802.0,11217649.0811922,Parana
3002,2013-02,25.174,26.99,13461.0,11217649.0811922,Parana
3003,2013-03,21.239,27.44,22712.0,11217649.0811922,Parana
3004,2013-04,73.729,26.68,21389.0,11217649.0811922,Parana
3005,2013-05,103.028,24.62,8175.0,11217649.0811922,Parana
3006,2013-06,62.483,24.04,2064.0,11217649.0811922,Parana
3007,2013-07,101.141,22.96,533.0,11217649.0811922,Parana
3008,2013-08,63.721,22.82,300.0,11217649.0811922,Parana
3009,2013-09,42.412,23.89,195.0,11217649.0811922,Parana
3010,2013-10,72.509,24.61,236.0,11217649.0811922,Parana
3011,2013-11,40.762,25.26,517.0,11217649.0811922,Parana
3012,2013-12,53.253,26.59,818.0,11217649.0811922,Parana
3013,2014-01,28.347,26.34,2875.0,11314070.1083331,Parana
3014,2014-02,51.221,26.01,4465.0,11314070.1083331,Parana
3015,2014-03,54.156,26.33,5604.0,11314070.1083331,Parana
3016,2014-04,88.48,26.16,7324.0,11314070.1083331,Parana
3017,2014-05,80.735,24.59,5576.0,11314070.1083331,Parana
3018,2014-06,68.02,23.54,1740.0,11314070.1083331,Parana
3019,2014-07,92.578,22.9,1284.0,11314070.1083331,Parana
3020,2014-08,70.624,22.51,2111.0,11314070.1083331,Parana
3021,2014-09,39.857,23.62,7367.0,11314070.1083331,Parana
3022,2014-10,56.108,24.31,8426.0,11314070.1083331,Parana
3023,2014-11,68.235,25.5,5997.0,11314070.1083331,Parana
3024,2014-12,44.017,25.79,4302.0,11314070.1083331,Parana
3025,2015-01,30.803,26.4,3988.0,11409375.1513636,Parana
3026,2015-02,69.996,26.5,5221.0,11409375.1513636,Parana
3027,2015-03,41.373,26.72,13702.0,11409375.1513636,Parana
3028,2015-04,50.306,26.98,17696.0,11409375.1513636,Parana
3029,2015-05,96.727,25.24,9261.0,11409375.1513636,Parana
3030,2015-06,99.602,23.73,3614.0,11409375.1513636,Parana
3031,2015-07,81.205,23.1,1124.0,11409375.1513636,Parana
3032,2015-08,50.419,22.79,730.0,11409375.1513636,Parana
3033,2015-09,26.898,24.36,588.0,11409375.1513636,Parana
3034,2015-10,28.058,25.36,697.0,11409375.1513636,Parana
3035,2015-11,8.777,27.02,1327.0,11409375.1513636,Parana
3036,2015-12,22.179,26.97,3340.0,11409375.1513636,Parana
3037,2016-01,102.348,26.76,10867.0,11503731.6079002,Parana
3038,2016-02,42.695,26.72,19476.0,11503731.6079002,Parana
3039,2016-03,39.978,27.19,21287.0,11503731.6079002,Parana
3040,2016-04,34.857,26.49,15437.0,11503731.6079002,Parana
3041,2016-05,61.548,25.14,3283.0,11503731.6079002,Parana
3042,2016-06,71.088,24.1,682.0,11503731.6079002,Parana
3043,2016-07,49.688,23.18,469.0,11503731.6079002,Parana
3044,2016-08,36.772,23.51,266.0,11503731.6079002,Parana
3045,2016-09,40.83,24.23,206.0,11503731.6079002,Parana
3046,2016-10,26.346,25.92,304.0,11503731.6079002,Parana
3047,2016-11,23.331,26.55,447.0,11503731.6079002,Parana
3048,2016-12,27.849,27.02,471.0,11503731.6079002,Parana
3061,2001-01,203.985,25.04,,5306472.94335938,Pernambuco
3062,2001-02,235.162,24.88,,5306472.94335938,Pernambuco
3063,2001-03,274.527,24.73,1453.0,5306472.94335938,Pernambuco
3064,2001-04,127.959,25.28,2149.0,5306472.94335938,Pernambuco
3065,2001-05,53.373,26.22,2134.0,5306472.94335938,Pernambuco
3066,2001-06,10.258,26.26,1530.0,5306472.94335938,Pernambuco
3067,2001-07,1.343,26.8,1199.0,5306472.94335938,Pernambuco
3068,2001-08,0.213,27.39,843.0,5306472.94335938,Pernambuco
3069,2001-09,22.113,28.58,518.0,5306472.94335938,Pernambuco
3070,2001-10,144.574,26.71,529.0,5306472.94335938,Pernambuco
3071,2001-11,258.17,25.63,669.0,5306472.94335938,Pernambuco
3072,2001-12,217.021,25.75,459.0,5306472.94335938,Pernambuco
3073,2002-01,348.336,24.61,8506.0,5351260.76171875,Pernambuco
3074,2002-02,193.457,25.67,31350.0,5351260.76171875,Pernambuco
3075,2002-03,190.47,25.7,32523.0,5351260.76171875,Pernambuco
3076,2002-04,101.753,25.95,12791.0,5351260.76171875,Pernambuco
3077,2002-05,49.07,26.45,4205.0,5351260.76171875,Pernambuco
3078,2002-06,2.816,26.47,1399.0,5351260.76171875,Pernambuco
3079,2002-07,1.256,27.38,916.0,5351260.76171875,Pernambuco
3080,2002-08,0.124,28.2,596.0,5351260.76171875,Pernambuco
3081,2002-09,41.489,28.28,389.0,5351260.76171875,Pernambuco
3082,2002-10,56.944,28.28,437.0,5351260.76171875,Pernambuco
3083,2002-11,146.382,26.77,432.0,5351260.76171875,Pernambuco
3084,2002-12,283.327,25.83,482.0,5351260.76171875,Pernambuco
3085,2003-01,268.612,25.52,684.0,5395625.96679687,Pernambuco
3086,2003-02,226.564,25.51,1618.0,5395625.96679687,Pernambuco
3087,2003-03,274.361,25.07,3460.0,5395625.96679687,Pernambuco
3088,2003-04,120.859,25.75,3612.0,5395625.96679687,Pernambuco
3089,2003-05,61.695,26.09,3059.0,5395625.96679687,Pernambuco
3090,2003-06,2.418,26.31,1438.0,5395625.96679687,Pernambuco
3091,2003-07,0.084,26.2,634.0,5395625.96679687,Pernambuco
3092,2003-08,15.864,27.88,338.0,5395625.96679687,Pernambuco
3093,2003-09,19.029,29.12,167.0,5395625.96679687,Pernambuco
3094,2003-10,72.939,27.91,152.0,5395625.96679687,Pernambuco
3095,2003-11,207.879,26.16,177.0,5395625.96679687,Pernambuco
3096,2003-12,201.148,25.91,251.0,5395625.96679687,Pernambuco
3097,2004-01,483.361,24.61,277.0,5439568.140625,Pernambuco
3098,2004-02,355.826,24.49,473.0,5439568.140625,Pernambuco
3099,2004-03,253.25,25.27,462.0,5439568.140625,Pernambuco
3100,2004-04,113.272,25.97,286.0,5439568.140625,Pernambuco
3101,2004-05,5.608,27.27,193.0,5439568.140625,Pernambuco
3102,2004-06,1.074,26.49,152.0,5439568.140625,Pernambuco
3103,2004-07,1.985,26.48,119.0,5439568.140625,Pernambuco
3104,2004-08,1.891,27.77,101.0,5439568.140625,Pernambuco
3105,2004-09,2.905,29.11,60.0,5439568.140625,Pernambuco
3106,2004-10,132.828,27.45,86.0,5439568.140625,Pernambuco
3107,2004-11,160.303,26.81,74.0,5439568.140625,Pernambuco
3108,2004-12,214.71,25.98,66.0,5439568.140625,Pernambuco
3109,2005-01,334.476,25.54,123.0,5483086.85546875,Pernambuco
3110,2005-02,273.105,25.68,192.0,5483086.85546875,Pernambuco
3111,2005-03,376.779,25.04,440.0,5483086.85546875,Pernambuco
3112,2005-04,124.707,26.16,749.0,5483086.85546875,Pernambuco
3113,2005-05,53.052,25.74,1053.0,5483086.85546875,Pernambuco
3114,2005-06,0.625,26.69,695.0,5483086.85546875,Pernambuco
3115,2005-07,0.082,26.35,645.0,5483086.85546875,Pernambuco
3116,2005-08,0.092,28.02,332.0,5483086.85546875,Pernambuco
3117,2005-09,24.749,29.41,245.0,5483086.85546875,Pernambuco
3118,2005-10,37.465,29.07,176.0,5483086.85546875,Pernambuco
3119,2005-11,222.705,26.63,180.0,5483086.85546875,Pernambuco
3120,2005-12,320.866,25.07,110.0,5483086.85546875,Pernambuco
3121,2006-01,169.199,26.15,442.0,5543182.90378606,Pernambuco
3122,2006-02,297.773,25.23,441.0,5543182.90378606,Pernambuco
3123,2006-03,303.279,24.94,904.0,5543182.90378606,Pernambuco
3124,2006-04,292.748,24.59,1161.0,5543182.90378606,Pernambuco
3125,2006-05,65.724,25.26,1845.0,5543182.90378606,Pernambuco
3126,2006-06,0.416,25.71,1271.0,5543182.90378606,Pernambuco
3127,2006-07,0.128,26.44,866.0,5543182.90378606,Pernambuco
3128,2006-08,0.681,27.83,557.0,5543182.90378606,Pernambuco
3129,2006-09,37.122,28.63,298.0,5543182.90378606,Pernambuco
3130,2006-10,159.774,27.34,193.0,5543182.90378606,Pernambuco
3131,2006-11,172.263,26.0,238.0,5543182.90378606,Pernambuco
3132,2006-12,212.28,25.89,274.0,5543182.90378606,Pernambuco
3133,2007-01,214.662,26.19,869.0,5601010.62086787,Pernambuco
3134,2007-02,420.249,24.37,1497.0,5601010.62086787,Pernambuco
3135,2007-03,121.7,25.89,2958.0,5601010.62086787,Pernambuco
3136,2007-04,122.158,26.03,4669.0,5601010.62086787,Pernambuco
3137,2007-05,13.207,26.94,4330.0,5601010.62086787,Pernambuco
3138,2007-06,1.439,26.39,1241.0,5601010.62086787,Pernambuco
3139,2007-07,0.168,27.12,1228.0,5601010.62086787,Pernambuco
3140,2007-08,0.058,27.57,617.0,5601010.62086787,Pernambuco
3141,2007-09,7.865,29.44,343.0,5601010.62086787,Pernambuco
3142,2007-10,49.561,29.14,368.0,5601010.62086787,Pernambuco
3143,2007-11,173.176,27.19,353.0,5601010.62086787,Pernambuco
3144,2007-12,199.87,25.88,336.0,5601010.62086787,Pernambuco
3145,2008-01,302.446,25.15,748.0,5656982.43057517,Pernambuco
3146,2008-02,276.457,24.93,1390.0,5656982.43057517,Pernambuco
3147,2008-03,316.466,24.48,3419.0,5656982.43057517,Pernambuco
3148,2008-04,178.359,25.11,7396.0,5656982.43057517,Pernambuco
3149,2008-05,46.429,25.82,4747.0,5656982.43057517,Pernambuco
3150,2008-06,0.263,26.04,1657.0,5656982.43057517,Pernambuco
3151,2008-07,0.053,26.03,514.0,5656982.43057517,Pernambuco
3152,2008-08,0.92,27.97,235.0,5656982.43057517,Pernambuco
3153,2008-09,11.478,29.87,109.0,5656982.43057517,Pernambuco
3154,2008-10,39.11,29.64,98.0,5656982.43057517,Pernambuco
3155,2008-11,226.802,26.51,91.0,5656982.43057517,Pernambuco
3156,2008-12,303.813,25.13,108.0,5656982.43057517,Pernambuco
3157,2009-01,252.776,25.51,121.0,5711687.50985225,Pernambuco
3158,2009-02,267.235,25.23,179.0,5711687.50985225,Pernambuco
3159,2009-03,237.354,25.49,326.0,5711687.50985225,Pernambuco
3160,2009-04,323.618,24.62,375.0,5711687.50985225,Pernambuco
3161,2009-05,183.063,24.51,447.0,5711687.50985225,Pernambuco
3162,2009-06,14.577,25.74,381.0,5711687.50985225,Pernambuco
3163,2009-07,0.772,26.64,324.0,5711687.50985225,Pernambuco
3164,2009-08,1.132,28.0,237.0,5711687.50985225,Pernambuco
3165,2009-09,13.963,29.2,132.0,5711687.50985225,Pernambuco
3166,2009-10,196.74,26.87,129.0,5711687.50985225,Pernambuco
3167,2009-11,116.43,26.74,242.0,5711687.50985225,Pernambuco
3168,2009-12,283.813,25.63,352.0,5711687.50985225,Pernambuco
3169,2010-01,276.706,25.63,820.0,5765508.8237129,Pernambuco
3170,2010-02,187.089,26.64,1234.0,5765508.8237129,Pernambuco
3171,2010-03,231.207,26.1,2645.0,5765508.8237129,Pernambuco
3172,2010-04,144.582,26.51,3161.0,5765508.8237129,Pernambuco
